AT,V,AP,RH,PE,PC1,PC2,PC3,PC4,PC5
30.56,71.25,1000.3,70.55,431.92,30.43588877,9.416904952,-5.238085441,-6.443941596,-1.204902999
21.81,63.77,1014.28,83.66,444.52,8.460400088,14.54337039,3.514231488,1.934682476,0.400791977
26.65,58.41,1013.53,65.83,442.66,15.26043428,-2.64391271,-1.383467027,3.637325798,-1.956450007
25.18,57.5,1015.07,60.76,449.01,11.48455899,-9.434725544,1.28595456,1.67956618,-2.195181078
17.8,46.48,1007.27,81.31,452.66,-5.404992863,6.427025408,-9.714765519,0.63996634,1.468298804
33.27,66.44,1010.63,43.47,430.11,38.78702837,-17.40153399,-2.083800224,2.207656584,-1.352327453
29.94,65.74,1012.4,46.94,440.54,28.47533362,-17.40823454,2.203587922,-1.017626234,-2.002219769
8.51,34.69,1026.96,75.34,481.83,-35.23481848,-12.21028668,5.538288711,5.809383119,-0.2601886
9.45,36.71,1024.24,83.28,476.02,-32.36029871,-2.507261408,3.024401252,6.322451252,0.149283692
24.27,60.23,1011.84,77.8,438.99,13.86893195,9.998004613,-2.38927953,4.101061904,0.41032791
11.28,42.44,1014.62,99.78,473.36,-31.8728517,15.97165979,-0.754229352,-0.705077967,-1.487619038
7.93,41.01,1023.64,97.23,476.37,-35.98103938,11.41782077,5.546056121,4.745171258,0.294775581
14.3,42.99,1007.32,73.72,467.9,-16.31731698,-5.59304281,-6.671565093,-5.738940684,0.581778249
24.31,63.86,1019.47,58.54,442.69,19.11766121,-8.62548386,6.619616895,4.643450997,0.852049027
29.3,70.04,1010.95,61.23,426.25,35.54362998,0.849949491,-0.569399164,3.77335455,1.92782453
20.43,63.09,1016.46,91.78,445.58,3.693222331,21.30757939,4.798138158,3.946090198,0.350638155
10.94,39.69,1004.5,86.29,459.69,-17.39100791,7.596939982,-13.22799462,-1.5614104,5.051007969
23.04,57.32,1011.23,64.27,442.01,14.91507712,-3.976038669,-3.384951947,2.384720215,1.90327877
25.37,44.89,1009.27,63.06,442.38,9.920037355,-8.186025541,-13.22633459,6.708797449,-0.770956076
21.1,49.16,1006.76,86.08,442.78,2.314030987,14.25302912,-11.83023175,4.285353079,1.142576651
20.4,57.85,1011.14,92.47,450.07,-1.688066273,19.96199036,-0.819676604,0.447272532,-1.00089999
20.51,48.6,1005.29,80.7,448,0.285480897,7.910470238,-11.33798491,0.514350592,0.684794288
12.15,38.78,1013.34,95.05,474.15,-32.08375516,10.60047222,-3.824799113,-0.624352056,-2.165002583
15.27,41.16,1009,84.12,467.01,-20.29892643,3.573413674,-7.427310769,-2.277366367,-1.324399453
23.78,60.27,1018.02,78.06,441.56,11.02847058,8.875506858,2.532537995,7.407130814,-0.379607936
22.01,60.84,1017.55,83.82,441.9,8.46819464,14.27135635,2.802516544,6.990983665,0.647829884
24.72,77.54,1008.39,81.03,438.52,22.16524135,17.99039474,6.84576777,-6.104519334,0.908186735
28.84,73.03,1013.99,76.05,435.75,24.3094888,12.39801234,6.193387692,1.326818368,-2.194212694
26.53,54.2,1012.9,66.73,439.96,14.81394578,-2.120756007,-5.512239729,6.505832656,-1.258410278
19.82,41.67,1012.92,51.92,456.87,-0.123188658,-23.62254796,-7.581150596,2.765784477,0.637955973
16.69,40.56,1019.92,51.43,469.9,-11.64084928,-28.65216534,0.721585398,2.040175252,-0.985161093
20.36,56.53,1020.25,72.96,455.34,-0.127925958,-0.764378626,6.304881322,3.654126065,-1.299991124
18.6,68.28,1003.27,84.21,446.98,9.124676285,16.74281478,0.528317647,-9.641059625,3.567192908
12.54,40.1,1015.73,84.29,475.02,-28.29721044,0.541833309,-0.914676353,-0.774791725,-1.79687787
14.54,46.18,1015.29,94.48,463.03,-19.78941208,14.78855798,-1.308340618,2.672635328,-0.62868333
30.97,67.9,1005.98,55.6,428.26,36.2612399,-4.866616282,-4.701232408,-0.176574626,0.53558701
26.54,71.14,1007.52,72.04,431.31,28.10095442,10.08739478,-0.368890354,-0.943906983,2.116570081
25.2,59.21,1017.54,55.53,444.16,17.39207746,-12.7804467,2.629977085,4.538978561,-0.239282378
13.17,38.52,1018.5,83.77,468.82,-24.62445794,1.012425596,-2.203691436,4.935963362,-0.660326763
8.53,40.77,1009.85,90.95,481.03,-35.19424893,5.846781247,-2.074394422,-7.974979055,-0.159855021
24.06,58.2,1017.46,48.04,445.91,18.03661287,-20.413899,2.731992743,3.425435258,1.007029854
12.25,41.38,1021.81,59,474.77,-19.10037806,-23.02390536,4.401051392,1.072778928,0.799129891
14.7,40.8,1025.78,50.96,472.85,-14.81531248,-30.47735092,5.877096396,4.67137046,-0.377132186
15.75,39.39,1014.38,76.29,468.6,-19.97496681,-5.111532058,-4.508415918,1.147501244,-1.925899637
29.45,74.16,1010.49,64.87,438.11,27.90699948,2.15437796,5.587905274,-3.792143237,-2.065781143
30.22,68.3,1014.91,34.9,434.3,38.35937246,-26.4349552,3.823197404,1.57175316,0.883498449
26.96,72.58,1009.23,89.62,429.03,23.92728531,27.08152947,0.588394216,2.211905197,0.589079355
18.48,58.59,1015.61,85.14,452.52,-1.553810562,12.23571481,3.745426817,1.484231585,0.52142985
17.78,50.66,1015.09,91.9,456.11,-10.65989437,15.48656327,-0.90281047,3.678284648,-1.002460977
6.64,39.04,1018.84,74.94,481.53,-32.28177473,-10.49265854,3.322253204,-2.24810696,2.404229993
21.83,63.13,1013.4,85.82,443.41,8.262445296,16.76024246,2.107175498,2.295643692,0.536042002
13.92,39.58,1012.5,80.28,465.67,-19.58715801,-0.415608516,-6.407151281,1.262778823,0.441339583
12.14,40.27,1007.57,73.22,472.84,-21.70770839,-8.133988282,-6.535135325,-6.789833129,0.961763165
15.64,38.28,1014.39,76.93,466.51,-19.30480168,-4.254126424,-5.917683606,2.71168551,-1.289482757
16,44.9,1020.5,80.89,461.5,-14.56642049,1.789616916,0.853260135,6.797163387,-0.546581999
9.75,43.69,1016.81,82.42,481.34,-31.34975066,-2.08510648,4.584449776,-5.009536302,-0.855795674
13.56,43.67,1011.34,94.02,467.09,-23.56355553,13.048933,-4.182731805,-1.06896076,-0.790177009
7.94,40.56,1023.25,80.84,488.01,-38.45333548,-6.867432019,9.009950701,-2.191894664,-1.678098743
20.46,54.2,1011.4,84,448.1,0.991368941,11.7090992,-3.582011592,2.58867395,0.227847258
18.23,62.26,1011.48,91.35,448.64,1.200156571,20.4009507,2.214715752,-0.959250024,1.801159958
23.14,63.94,1017.49,53.19,446.57,18.23243121,-14.36528461,6.855270407,0.788371529,1.423437565
20.55,46.21,1013.21,73.18,448.66,0.393292438,-0.685510315,-7.433871092,6.536315118,0.55275806
23.58,49.3,1003.8,74.62,440.44,9.389682324,4.711680486,-14.45049431,2.355354174,0.928210603
14.51,42.77,1017.47,81.95,463.37,-17.42370785,2.028393158,-1.829548584,4.677814814,0.258522847
10.05,40.71,1015.51,84.21,471.68,-26.3380644,1.51847186,-1.415133625,0.170009473,1.64512985
26.91,61.5,1009.47,55.26,436.84,25.39398917,-9.568765496,-3.584738917,1.063355511,1.139217632
15.66,41.35,1001.68,86.26,463.57,-17.48935353,7.323489355,-13.25044113,-5.926886442,-0.324805269
30.07,69.82,1010.39,57.53,437.38,29.16926365,-5.523618316,2.427223549,-2.040420498,-1.878375571
24.28,68.31,1009.94,77.08,440.07,17.604004,11.35885498,2.213015781,-1.689375815,0.671731769
12.57,39.3,1019.57,72.44,473.67,-23.87546795,-10.64208634,0.863115156,2.075718989,-0.487801628
11.01,42.02,995.24,98.62,473.96,-29.7200834,16.76150144,-13.43514807,-15.17155248,-0.00557496
23.3,72.99,1008.54,92.11,437.62,16.04151883,27.22052951,3.500708116,-2.586767409,1.149913567
28.76,60.23,1010.03,58.24,437.42,23.77134561,-7.351797594,-4.171412192,2.181361635,-1.189678668
21.4,68.28,1008.2,60.34,450.22,15.7950415,-6.622900757,4.947098913,-9.346486965,2.032082336
30.33,68.67,1006,54.99,435.53,31.48276179,-7.182148787,-1.779109654,-4.050350137,-1.041568049
18.89,67.71,1003.92,86.12,443.54,10.60398689,19.20568537,-0.596181329,-7.090288567,4.104014739
18.83,47.83,1005.58,77.07,454.23,-3.769787241,2.649813946,-9.432840237,-2.267088323,0.625489536
12.32,43.69,1016.26,83.18,471.6,-23.81425038,1.308695435,0.834459939,-0.57860103,-0.259697645
25.15,68.51,1013.25,72.31,440.96,18.66656677,6.424455237,4.789514354,-0.106560905,-0.151075397
17.06,52.9,1019.76,80.9,460.82,-9.701745591,4.156507216,5.465883448,2.86270549,-0.878569481
23.68,49.02,1007.53,86.05,440.68,4.462148999,14.69348034,-12.38135732,6.085621337,-0.681343998
11.95,39.82,1013.4,92.51,474.56,-31.00298087,8.413301713,-2.874058712,-1.492435284,-1.796714219
25.39,58.79,1015.85,62.59,441.51,16.76462461,-5.490042827,0.235138815,5.348481411,-0.217623854
11.52,40.8,1024.31,73.49,479.56,-28.64098412,-11.39265236,6.934995299,2.092583314,-1.701553411
19.69,56.65,1020.86,73.41,455.32,-0.505566683,-0.387463776,6.844974562,4.04697295,-0.745380183
26.1,74.16,1009.42,85.4,437.18,20.15187455,21.39531017,4.550153124,-2.652912815,-0.6575945
27.44,74.9,1003.85,76.65,436.42,25.38107657,14.3585184,1.208481617,-7.385268063,-0.365612945
27.35,66.05,1017.62,55.26,439.6,24.78703641,-10.01399038,5.643515839,3.639089741,-0.465304251
25.7,69.45,1013.86,56.91,437.04,27.64882545,-6.527915376,4.843299667,0.493575373,2.146024535
24.54,58.66,1011.63,57.62,448.11,14.08184785,-11.41258424,-0.316535694,-1.284834832,-0.696876307
14.87,41.23,997.39,82.06,465.01,-16.74469851,3.501754613,-15.49672291,-10.11425758,0.683249055
14.05,40.35,1011.52,66.21,475.54,-20.93063742,-15.70652321,-3.12190309,-5.648222034,-1.226054307
25.69,73.18,1012.64,86.35,432.82,21.89088008,22.82331967,4.632318405,2.288419943,0.728813825
31.01,67.69,1005.06,46.16,426.64,40.89089451,-13.08131688,-5.764369732,-0.779105395,2.026153325
9.46,42.28,1008.67,78.16,481.95,-29.98721143,-5.647284348,-1.367297073,-10.99952566,0.145509754
7.71,40.77,1021.93,87.04,482.19,-36.37438657,0.597929547,6.346907419,-0.014399336,-0.173152673
15.69,37.64,1016,83.88,462.18,-19.26472432,2.962822362,-6.822823937,6.827844214,-0.833848546
26.45,64.27,1013.23,60.92,444.9,18.33423617,-6.209025889,3.23350047,-0.837922089,-1.651856068
22.86,60.08,1017.2,67.11,452.34,7.072296563,-4.063790714,5.613110987,0.827522232,-1.724184602
21.61,49.39,1019.41,78.2,449.26,-0.747179053,3.935316108,-1.266544737,9.807398261,-1.408820042
25.66,77.54,1008.22,78.42,432.82,27.4960256,17.14012422,4.878285618,-3.694984205,2.090360047
22.48,71.29,1008.15,75.41,444.71,16.04593554,9.532877809,4.777262931,-6.870325558,1.352632917
21.58,63.87,1015.27,63.15,451.88,10.56611981,-6.402658563,7.010519324,-2.590366136,0.35157678
25.94,77.24,1007.97,84.82,432.88,25.08465553,22.97136559,4.365206797,-3.209352629,1.153700813
16.45,44.68,1018.6,85.14,462.66,-16.67434448,5.550269469,-0.308222943,5.343133546,-1.651074245
27.88,63.87,1017.79,40,443.24,26.83737185,-25.6244487,5.683650138,1.836472217,-0.660431781
26.62,65.12,1016,43.24,441.22,27.54253629,-21.59066832,4.801859242,1.064084071,1.009723983
27.94,49.16,1004.22,35.46,436.75,27.5752237,-30.40723784,-15.12075395,1.491009691,1.96677756
5.02,45.87,1007.8,99.22,481.03,-36.5332174,14.98041996,0.2793438,-11.44761847,2.687951021
31.87,71.22,1006.16,45.66,437,35.56944714,-15.50649477,0.540451641,-6.50742339,-1.875950013
24.49,68.61,1010.56,64.03,447.57,17.16654557,-2.655899456,5.442401188,-5.991424926,-0.56509144
30.42,67.69,1006.23,54.19,430.9,34.58808374,-6.959717113,-3.753198336,-1.294669353,0.342266121
20.85,59.21,1012.9,75.97,444.44,8.945820781,6.435808583,-0.237427827,2.402519632,1.981958998
13.18,40.03,1017.75,82.29,470.88,-24.70607827,-0.42619645,-0.98608529,2.574568666,-1.036697711
5.37,38.68,1017.76,76.48,487.07,-37.23094039,-10.54492431,4.239321278,-5.444672723,1.759186595
31.81,69.88,1007.94,55.91,432.6,34.05085896,-5.43336234,-0.807440243,-1.632911257,-1.6802156
20.55,48.98,1016.1,63.89,452.52,2.044486644,-9.871711996,-2.253105004,4.75395138,0.238435569
22.49,69.84,1006.78,73.76,437.57,21.19479154,9.696680247,0.673034573,-3.963183489,3.770873029
12.57,39.18,1023.09,77.28,471.87,-24.86631649,-6.120722648,2.407104602,5.978332385,-0.665550841
27.35,69.48,1008.51,65.81,432.31,28.97279253,3.548923059,-0.496387024,-0.367365367,1.529773463
17.82,49.15,1020.73,70.25,457.35,-5.076842614,-5.799705683,2.589637979,6.147374877,0.332486328
23.25,56.9,1006.82,76.37,442.76,10.37288354,7.346233165,-6.585311485,0.012425322,0.508411846
9.37,40.11,1024.94,75.03,471.13,-24.29179583,-7.990326173,4.42305897,6.83806793,2.726910132
24.43,58.2,1017.18,46.84,444.89,19.3531509,-21.21157966,2.209376827,3.625472271,1.121007892
20.04,49.39,1020.62,78.84,449.63,-1.889016575,4.276131359,-0.194425135,10.46813413,-0.19657431
10.06,43.22,1014.1,85.7,473,-26.39987893,3.346443198,-0.245116777,-2.552363897,1.291232179
21.44,50.78,1008.87,87.56,443.3,2.044006829,15.6705205,-9.25916578,4.97461831,0.445986136
29.04,62.26,1010.63,56.6,433.97,27.84514335,-7.473698443,-3.491289708,3.171618272,-0.142044487
8.83,41.26,1023.04,86.08,478.87,-33.20531437,0.619396064,6.245204779,2.133980969,-0.137949494
24.19,46.21,1010.79,62.04,440.87,11.46048427,-8.557433642,-11.66062163,7.747776864,0.879451155
11.97,41.04,1026.42,70.75,468.81,-19.98741173,-11.20487226,5.078175763,8.403586721,1.3946024
19.43,52.9,1017.16,67.41,458.46,-2.019005311,-7.326503028,3.033902509,1.095544816,-0.806532093
15.59,45.09,1013.41,91.97,457.54,-14.93367536,13.87958031,-5.079412953,4.256080094,0.435504919
13.23,42.34,1018.02,97.49,462.21,-22.96050917,16.46645649,-2.307607478,7.047039312,0.172537839
16.34,41.16,1006.36,75.52,462.56,-13.3164279,-2.855640603,-10.50030788,-2.768727247,0.126196507
28.1,61.02,1011.28,59.05,437.5,23.44466736,-6.565854944,-2.735978303,2.712059185,-0.722597161
26.08,70.32,1012.32,89,434.24,18.65782909,24.17885529,2.831414933,2.985577651,-0.47684877
24.44,52.84,1006.39,49.05,440.2,20.60093027,-18.13020481,-9.998908055,0.61634089,2.819561462
18.37,58.96,1015.5,67.79,460.25,-0.55664082,-5.706142923,6.745098576,-3.879526794,0.007660424
22.93,51.19,1009.3,82.8,443.57,4.206487989,11.2891611,-8.685717179,4.674358631,-0.559978975
29.67,73.67,1006.48,64.98,429.28,34.49089586,4.933978104,-0.181894827,-2.323412779,0.732069671
12.15,43.71,1025.78,93.69,472.59,-29.60744378,9.680999422,7.171123942,6.822319816,-2.134903262
15.67,45.17,1018.73,94.74,462.09,-19.79544226,14.65025304,-0.182160909,6.226433055,-1.707977711
14.7,48.6,1006.91,85.65,460.63,-12.54553237,8.85084039,-5.724844188,-4.238389971,1.570689802
27.33,52.84,1005.88,56.16,438.97,19.8473356,-11.16548384,-11.19871489,1.617980694,-0.206845327
12.55,38.91,1012.58,75.44,474.35,-24.77262772,-7.393898813,-3.805956659,-2.955882952,-0.533979777
31.42,69.13,1009.34,57.16,425.98,37.64039269,-2.864097861,-2.479906059,2.952215697,0.500402795
15.44,39.54,1007.49,82.14,469.28,-21.75009118,0.888297756,-8.771925909,-3.847194645,-1.971410029
24.19,47.45,1008.26,64.25,446.3,7.717208286,-7.373616262,-10.79667739,2.923170356,-0.814872811
6.05,41.14,1027.69,86.93,481.02,-36.56483485,0.255043275,10.17655372,4.477810822,1.392451236
13.94,42.86,1012.35,88.78,471.64,-25.29936102,6.687063478,-2.568262594,-2.500936348,-2.145621789
5.79,45.87,1010.23,95.41,480.97,-35.16380398,11.2280792,1.836856276,-9.896417989,2.208286827
27.01,69.75,1009.78,81.29,442.57,15.87120049,14.98919139,3.47821263,-3.124716389,-3.027365951
9.59,38.56,1017.01,60.1,481.3,-25.77637835,-23.99256515,1.702580252,-4.298728734,1.325226159
27.46,69.98,1013.28,63.73,435.36,27.23925564,0.423832088,3.950266832,1.302287223,0.384310237
22.63,70.47,1008,82.27,441.92,15.18631382,16.40260117,3.079738058,-4.691459049,1.35142823
28.11,77.95,1009.38,72.81,432.98,30.25582654,11.93516769,5.801236959,-3.410516747,0.253769343
18.87,44.06,1013.42,68.78,451.4,-1.566761584,-6.072147666,-7.606204371,5.930233015,1.602468498
15.5,49.25,1021.41,77.92,453.99,-6.249176239,2.090743135,2.142713525,8.666973823,2.739067097
3.73,39.42,1024.4,82.42,488.58,-41.46409909,-6.032516726,9.613873437,-1.235014616,1.80405244
26.41,68.24,1010.6,77.79,428.52,26.12210782,15.03495282,-1.316791098,4.484219281,2.168193888
17.83,66.86,1011.65,77.31,456.56,2.819001933,6.524651988,8.293233436,-7.950442402,1.354588935
13.44,37.85,1009.78,99.13,469.89,-30.14665163,15.66129455,-8.358505335,-0.364204638,-2.265692864
14.62,46.18,1014.75,96.81,462.26,-19.99923623,17.20094223,-1.961899303,2.839163436,-0.664814989
19.7,43.79,1015.93,47.39,464.41,-3.208150761,-29.5927341,-1.684421795,0.034502331,-1.24618138
6.06,41.17,1019.67,84.7,489.62,-40.84563609,-3.21022198,7.732617761,-5.682206881,-0.536847798
15.89,38.73,1001.45,74.37,465.76,-15.89886856,-4.868702064,-14.26478269,-6.870280812,-0.123946524
31.63,69.59,1008.66,61.81,436.89,28.54694242,-1.303393468,0.720416943,-2.506749107,-3.524482301
18.99,44.58,1018.29,54.71,468.35,-8.820446026,-23.96590144,1.566527346,0.104216845,-2.685335868
13.96,40.92,1022.65,73.08,460.95,-14.19931687,-6.551296734,-0.225154143,9.725645152,1.998710047
20.21,54.9,1016.82,66.56,454.23,2.582164135,-6.411196827,2.760199137,1.876875085,-0.003124496
15.14,49.64,1023.78,75,463.58,-12.23349882,-3.327644664,7.089956346,5.434566528,0.229408066
18.97,44.85,1014.86,46.31,466.17,-3.636102993,-30.67247772,-0.999893397,-2.225978268,-0.874618542
21.36,52.3,1007.95,79.38,448.13,2.436176551,7.339805959,-7.119217096,0.609037921,-0.014693341
29.48,64.69,1006.44,64.46,435.09,26.04362913,0.564527438,-4.433940689,-0.901088526,-1.30589141
21.1,62.66,1011.19,83.49,448.8,5.092114743,13.28483759,2.184076228,-1.896876575,-0.101394502
26.51,70.32,1010.3,57.4,431.82,32.32259433,-4.053311154,1.357507387,0.020506123,3.256329021
30.93,61.5,1009.81,41.46,437.35,31.29026363,-22.4110368,-3.372731002,0.195627683,-1.407980126
11.64,41.44,1016.4,73.18,478.99,-26.76792929,-10.48795546,2.022622404,-3.781833203,-1.033637072
7.26,36.08,1021.47,83.15,483.58,-38.34624373,-4.532436255,3.434844259,0.852960868,0.008782724
16.36,44.88,1018.34,76,468.53,-17.41191143,-4.359354298,1.716238398,1.516266269,-2.441134309
17.43,63.09,1019.87,92.77,449.36,-0.731603503,20.80131872,8.540160423,4.548072545,1.652983381
10.37,37.5,1013.19,79.25,473.1,-26.73182884,-4.007419208,-4.591602538,-1.082371301,1.404370422
22.8,49.16,1006.4,77.05,439.65,8.42237703,6.830680806,-13.06132121,4.857597074,1.476057902
21,70.02,1010.22,95.11,447.29,5.653609738,26.41398188,5.839933876,-4.413705339,-0.289998315
12.68,45,1022.54,77.19,479.69,-27.42110721,-6.718848444,8.463789685,-0.867929226,-2.88096449
12.35,44.2,1017.81,82.49,471.65,-23.5317422,0.622443636,2.218491574,0.241767988,-0.312600418
7.09,43.13,1017.91,92.37,485.04,-38.87156527,5.79477145,6.188734965,-5.030519931,-0.638177827
28.9,68.12,1011.87,46.56,438.53,30.96541175,-16.55344396,2.964346231,-1.690027151,-0.199619494
26.82,69.05,1004.62,40,437.42,34.8792829,-21.28141697,-1.110245884,-7.638060146,3.316910966
11.02,40.71,1020.3,86.64,469.31,-25.83934785,3.874395789,0.797851161,5.084932889,0.900864845
14.95,43.72,1010.28,93.62,459.31,-17.28063129,14.90645073,-7.452372482,1.859264317,0.457235768
16.58,44.68,1021.5,83.38,458.87,-13.65647791,4.625712549,0.405823963,9.126775186,-0.602041909
31.73,73.42,1010.8,61.81,430.46,34.78418337,1.180088648,2.670485268,0.295897835,-1.555994157
8.58,38.38,1021.03,84.37,482.26,-36.2448966,-2.394259823,4.115697908,0.257457167,-0.798159301
28.08,73.17,1011.19,73.1,430.8,29.09966978,11.34154985,3.043942776,1.233705788,0.572116998
31.01,67.83,1007.95,43.57,429.46,39.5326082,-16.50279981,-2.837971848,-0.264990005,1.218320636
26.94,59.87,1011.66,58.34,448.6,14.8156992,-10.5433148,0.390760326,-1.839102438,-3.122129405
10.2,41.62,1016.52,98.09,462.87,-24.76519565,16.78788702,-3.232732546,5.81189191,2.818902067
9.2,39.99,1011.73,85.95,484.04,-35.92489192,0.033238025,-0.397514246,-8.014162755,-1.387541275
27.69,70.32,1012.2,82.27,432.57,22.82676141,18.45701886,2.181213806,3.232519809,-0.768652398
25.71,71.14,1010.02,66.39,432.46,28.77122115,4.291858321,1.838091737,-0.1773092,2.946002167
18.22,39.63,1005.11,79,465.78,-16.8933239,-0.752852375,-11.6225141,-4.061137565,-2.999667444
16.81,42.42,1008.95,74.25,462.19,-12.1452387,-3.878152312,-8.099748023,-1.357584966,-0.18230879
30.63,74.22,1007.47,46.52,430.38,40.90244475,-12.31908908,1.460480039,-3.85452623,1.338543082
12.11,38.28,1013.56,93.21,469.93,-28.69230265,9.879983003,-5.313264506,1.60728476,-0.655958806
23.75,60.29,1017.36,64.04,449.57,10.53027218,-6.103859991,4.945921552,1.956783122,-1.378135345
33.96,68.94,1006.93,47.39,427.06,41.44766477,-11.90965322,-3.925313582,0.116186045,-1.069769294
29.35,54.2,1013.07,42.45,439.47,24.89933495,-24.34247013,-5.372240366,5.022528352,-1.277258644
23.07,50.05,1006.9,86.98,442.97,2.88899554,15.26838824,-11.31807096,4.090136627,-0.82636811
12.91,41.66,1013.37,71.52,469.71,-18.66027851,-9.130039472,-2.851244055,-1.790784881,1.068603481
6.25,39.04,1019.65,71.27,484.14,-33.02421652,-14.66459102,4.797472083,-3.217525231,2.274164496
19.8,58.79,1017.04,87.71,449.66,-0.124127428,15.27695539,3.704729869,4.098289516,-0.174060454
31.38,68.27,1006.79,52.79,426.67,38.63027678,-7.017825234,-4.413069756,0.78740756,0.900230565
10.62,39.96,1025.37,96.64,470.8,-31.69312049,11.92955664,3.904301956,9.279827085,-0.598486899
6.89,43.65,1019.87,72.77,484,-31.01911352,-12.0625071,7.922356457,-5.000376029,1.779228241
16.3,38.73,1001.79,73.45,465.7,-15.43445956,-5.733093177,-14.08961716,-6.640328313,-0.419397316
14.82,44.58,1020.13,74.88,473.17,-21.16497546,-6.923730686,4.347442007,0.586673005,-2.469560978
